label,term,year,n_records
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",2015,1
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",2016,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",2017,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",2018,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",2019,2
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",2020,2
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",2021,1
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",2022,3
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",2023,2
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",2024,2
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1950,1
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1951,1
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1952,2
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1953,2
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1954,1
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1955,0
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1956,2
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1957,2
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1958,0
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1959,0
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1960,1
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1961,1
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1962,1
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1963,1
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1964,2
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1965,1
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1966,2
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1967,0
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1968,3
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1969,3
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1970,1
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1971,2
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1972,1
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1973,1
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1974,2
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1975,2
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1976,1
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1977,1
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1978,2
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1979,2
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1980,3
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1981,1
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1982,0
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1983,1
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1984,2
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1985,0
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1986,0
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1987,0
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1988,1
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1989,2
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1990,2
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1991,1
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1992,4
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1993,3
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1994,4
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1995,6
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1996,3
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1997,1
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1998,0
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",1999,2
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",2000,2
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",2001,0
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",2002,0
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",2003,1
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",2004,1
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",2005,2
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",2006,2
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",2007,1
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",2008,2
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",2009,1
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",2010,0
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",2011,0
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",2012,2
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",2013,3
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",2014,4
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",2015,4
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",2016,5
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",2017,0
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",2018,1
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",2019,0
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",2020,2
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",2021,3
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",2022,2
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",2023,1
T2_sexual_perversion,"""sexual perversion"" OR ""sexual pervert"" OR ""sexual perversions""",2024,1
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1950,2
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1951,1
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1952,0
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1953,0
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1954,1
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1955,1
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1956,0
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1957,0
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1958,0
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1959,0
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1960,1
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1961,0
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1962,0
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1963,0
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1964,1
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1965,0
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1966,0
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1967,0
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1968,2
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1969,0
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1970,2
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1971,0
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1972,0
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1973,0
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1974,0
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1975,1
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1976,3
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1977,0
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1978,5
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1979,2
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1980,7
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1981,3
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1982,0
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1983,0
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1984,0
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1985,1
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1986,2
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1987,1
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1988,15
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1989,2
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1990,4
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1991,4
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1992,6
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1993,2
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1994,2
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1995,3
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1996,3
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1997,3
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1998,2
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",1999,2
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",2000,2
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",2001,3
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",2002,3
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",2003,3
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",2004,1
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",2005,4
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",2006,2
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",2007,0
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",2008,4
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",2009,0
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",2010,3
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",2011,3
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",2012,2
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",2013,2
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",2014,4
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",2015,7
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",2016,2
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",2017,3
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",2018,2
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",2019,5
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",2020,1
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",2021,4
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",2022,3
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",2023,2
T2_sodomy_clinical,"sodomy OR sodomite OR ""sodomitical""",2024,5
T2_frigidity,frigidity OR frigid,1950,8
T2_frigidity,frigidity OR frigid,1951,7
T2_frigidity,frigidity OR frigid,1952,7
T2_frigidity,frigidity OR frigid,1953,10
T2_frigidity,frigidity OR frigid,1954,6
T2_frigidity,frigidity OR frigid,1955,7
T2_frigidity,frigidity OR frigid,1956,6
T2_frigidity,frigidity OR frigid,1957,8
T2_frigidity,frigidity OR frigid,1958,6
T2_frigidity,frigidity OR frigid,1959,10
T2_frigidity,frigidity OR frigid,1960,3
T2_frigidity,frigidity OR frigid,1961,5
T2_frigidity,frigidity OR frigid,1962,3
T2_frigidity,frigidity OR frigid,1963,8
T2_frigidity,frigidity OR frigid,1964,15
T2_frigidity,frigidity OR frigid,1965,2
T2_frigidity,frigidity OR frigid,1966,7
T2_frigidity,frigidity OR frigid,1967,8
T2_frigidity,frigidity OR frigid,1968,7
T2_frigidity,frigidity OR frigid,1969,6
T2_frigidity,frigidity OR frigid,1970,13
T2_frigidity,frigidity OR frigid,1971,5
T2_frigidity,frigidity OR frigid,1972,6
T2_frigidity,frigidity OR frigid,1973,6
T2_frigidity,frigidity OR frigid,1974,10
T2_frigidity,frigidity OR frigid,1975,6
T2_frigidity,frigidity OR frigid,1976,18
T2_frigidity,frigidity OR frigid,1977,9
T2_frigidity,frigidity OR frigid,1978,4
T2_frigidity,frigidity OR frigid,1979,4
T2_frigidity,frigidity OR frigid,1980,4
T2_frigidity,frigidity OR frigid,1981,3
T2_frigidity,frigidity OR frigid,1982,9
T2_frigidity,frigidity OR frigid,1983,4
T2_frigidity,frigidity OR frigid,1984,3
T2_frigidity,frigidity OR frigid,1985,4
T2_frigidity,frigidity OR frigid,1986,5
T2_frigidity,frigidity OR frigid,1987,6
T2_frigidity,frigidity OR frigid,1988,6
T2_frigidity,frigidity OR frigid,1989,5
T2_frigidity,frigidity OR frigid,1990,2
T2_frigidity,frigidity OR frigid,1991,4
T2_frigidity,frigidity OR frigid,1992,2
T2_frigidity,frigidity OR frigid,1993,1
T2_frigidity,frigidity OR frigid,1994,6
T2_frigidity,frigidity OR frigid,1995,1
T2_frigidity,frigidity OR frigid,1996,5
T2_frigidity,frigidity OR frigid,1997,3
T2_frigidity,frigidity OR frigid,1998,4
T2_frigidity,frigidity OR frigid,1999,2
T2_frigidity,frigidity OR frigid,2000,4
T2_frigidity,frigidity OR frigid,2001,4
T2_frigidity,frigidity OR frigid,2002,4
T2_frigidity,frigidity OR frigid,2003,5
T2_frigidity,frigidity OR frigid,2004,4
T2_frigidity,frigidity OR frigid,2005,8
T2_frigidity,frigidity OR frigid,2006,6
T2_frigidity,frigidity OR frigid,2007,9
T2_frigidity,frigidity OR frigid,2008,9
T2_frigidity,frigidity OR frigid,2009,6
T2_frigidity,frigidity OR frigid,2010,7
T2_frigidity,frigidity OR frigid,2011,7
T2_frigidity,frigidity OR frigid,2012,5
T2_frigidity,frigidity OR frigid,2013,4
T2_frigidity,frigidity OR frigid,2014,2
T2_frigidity,frigidity OR frigid,2015,3
T2_frigidity,frigidity OR frigid,2016,8
T2_frigidity,frigidity OR frigid,2017,10
T2_frigidity,frigidity OR frigid,2018,9
T2_frigidity,frigidity OR frigid,2019,9
T2_frigidity,frigidity OR frigid,2020,15
T2_frigidity,frigidity OR frigid,2021,17
T2_frigidity,frigidity OR frigid,2022,26
T2_frigidity,frigidity OR frigid,2023,24
T2_frigidity,frigidity OR frigid,2024,27
T2_nymphomania,nymphomania OR nymphomaniac OR nymphomaniacal,1950,1
T2_nymphomania,nymphomania OR nymphomaniac OR nymphomaniacal,1951,1
T2_nymphomania,nymphomania OR nymphomaniac OR nymphomaniacal,1952,2
T2_nymphomania,nymphomania OR nymphomaniac OR nymphomaniacal,1953,0
T2_nymphomania,nymphomania OR nymphomaniac OR nymphomaniacal,1954,1
T2_nymphomania,nymphomania OR nymphomaniac OR nymphomaniacal,1955,0
T2_nymphomania,nymphomania OR nymphomaniac OR nymphomaniacal,1956,0
